index,antecedents,consequents,support,confidence,lift
1188,"frozenset({'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})","frozenset({'Features_Regularly or most often', 'Features_4'})",0.16666666666666666,0.2765957446808511,1.027355623100304
3725,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_College or University', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.4344827586206896
2468,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Laptop/ Tablet'})",0.10256410256410256,0.27586206896551724,1.0758620689655174
4330,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.5369458128078817
4291,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Power cuts'})",0.10256410256410256,0.27586206896551724,1.6551724137931034
3700,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.0758620689655174
2500,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible'})",0.10256410256410256,0.27586206896551724,1.3448275862068966
2469,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})",0.10256410256410256,0.27586206896551724,1.132486388384755
3996,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.1954022988505746
2785,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible'})",0.10256410256410256,0.27586206896551724,1.3448275862068966
3986,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Power cuts'})",0.10256410256410256,0.27586206896551724,1.132486388384755
4186,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.0758620689655174
851,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})","frozenset({'Features_Offline learning ( Without any of video conferencing , recorded lectures, and online exams )'})",0.10256410256410256,0.27586206896551724,1.2657200811359026
1318,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Regularly or most often', 'Features_4'})",0.10256410256410256,0.27586206896551724,1.0246305418719213
3766,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.1954022988505746
376,"frozenset({'Features_Internet unavailability', 'Features_Laptop/ Tablet'})",frozenset({'Features_5'}),0.10256410256410256,0.27586206896551724,1.9561128526645768
4079,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_More study resources helped prepare for exams better', 'Features_Recorded lectures made daily schedule flexible', 'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)'})",0.10256410256410256,0.27586206896551724,1.5369458128078817
2855,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_4', 'Features_Attended but not very regular'})",0.10256410256410256,0.27586206896551724,1.3448275862068966
3694,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_College or University', 'Features_Laptop/ Tablet', 'Features_Regularly or most often'})",0.10256410256410256,0.27586206896551724,1.132486388384755
3751,"frozenset({'Features_Internet unavailability', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy'})","frozenset({'Features_Recorded lectures made daily schedule flexible', 'Features_College or University', 'Features_Power cuts'})",0.10256410256410256,0.27586206896551724,1.132486388384755
3080,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_4'})",0.10256410256410256,0.27586206896551724,1.7931034482758619
3811,"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Laptop/ Tablet'})","frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Recorded lectures made daily schedule flexible'})",0.10256410256410256,0.27586206896551724,1.1954022988505746
269,frozenset({'Features_4'}),"frozenset({'Features_Hybrid classes should be conducted occasionally to supplement regular modes of learning', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.275,1.2617647058823531
1116,frozenset({'Features_4'}),"frozenset({'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Regularly or most often'})",0.14102564102564102,0.275,1.0725000000000002
2967,frozenset({'Features_4'}),"frozenset({'Features_Hybrid mode (There is option to either attend live lectures in person or view recordings , exams conducted at centers)', 'Features_College or University', 'Features_Hybrid classes should be a regular provision to incorporate digital literacy', 'Features_Laptop/ Tablet'})",0.14102564102564102,0.275,1.1289473684210527
